text,token,attribution_score,true_label,predicted_label
Mein apna vivo v7 sale ker raha hon /10 condition billkul new jisa complete saman aur box kai sath month warranty abhi baki hai Deman contact no karachi,bhi,0.21916599571704865,neutral,neutral
Mein apna vivo v7 sale ker raha hon /10 condition billkul new jisa complete saman aur box kai sath month warranty abhi baki hai Deman contact no karachi,▁bak,-0.5163560509681702,neutral,neutral
Mein apna vivo v7 sale ker raha hon /10 condition billkul new jisa complete saman aur box kai sath month warranty abhi baki hai Deman contact no karachi,i,0.1064375564455986,neutral,neutral
Mein apna vivo v7 sale ker raha hon /10 condition billkul new jisa complete saman aur box kai sath month warranty abhi baki hai Deman contact no karachi,▁hai,0.210041806101799,neutral,neutral
Mein apna vivo v7 sale ker raha hon /10 condition billkul new jisa complete saman aur box kai sath month warranty abhi baki hai Deman contact no karachi,▁De,0.08800224959850311,neutral,neutral
Mein apna vivo v7 sale ker raha hon /10 condition billkul new jisa complete saman aur box kai sath month warranty abhi baki hai Deman contact no karachi,man,-0.07857628166675568,neutral,neutral
Mein apna vivo v7 sale ker raha hon /10 condition billkul new jisa complete saman aur box kai sath month warranty abhi baki hai Deman contact no karachi,▁contact,0.42679184675216675,neutral,neutral
Mein apna vivo v7 sale ker raha hon /10 condition billkul new jisa complete saman aur box kai sath month warranty abhi baki hai Deman contact no karachi,▁no,0.0034460846800357103,neutral,neutral
Mein apna vivo v7 sale ker raha hon /10 condition billkul new jisa complete saman aur box kai sath month warranty abhi baki hai Deman contact no karachi,▁kara,-0.14640508592128754,neutral,neutral
Mein apna vivo v7 sale ker raha hon /10 condition billkul new jisa complete saman aur box kai sath month warranty abhi baki hai Deman contact no karachi,chi,0.1273287981748581,neutral,neutral
Mein apna vivo v7 sale ker raha hon /10 condition billkul new jisa complete saman aur box kai sath month warranty abhi baki hai Deman contact no karachi,</s>,0.0,neutral,neutral
Nahi Punjab me election hai Wahan CM bananaa hai,<s>,0.0,neutral,neutral
Nahi Punjab me election hai Wahan CM bananaa hai,▁Nahi,-0.1445503681898117,neutral,neutral
Nahi Punjab me election hai Wahan CM bananaa hai,▁Punjab,0.12037203460931778,neutral,neutral
Nahi Punjab me election hai Wahan CM bananaa hai,▁me,0.061652034521102905,neutral,neutral
Nahi Punjab me election hai Wahan CM bananaa hai,▁election,0.145268052816391,neutral,neutral
Nahi Punjab me election hai Wahan CM bananaa hai,▁hai,-0.005547047592699528,neutral,neutral
Nahi Punjab me election hai Wahan CM bananaa hai,▁Wah,0.05683648958802223,neutral,neutral
Nahi Punjab me election hai Wahan CM bananaa hai,an,-0.26662126183509827,neutral,neutral
Nahi Punjab me election hai Wahan CM bananaa hai,▁CM,0.042771246284246445,neutral,neutral
Nahi Punjab me election hai Wahan CM bananaa hai,▁banana,0.9126585125923157,neutral,neutral
Nahi Punjab me election hai Wahan CM bananaa hai,a,0.07789280265569687,neutral,neutral
Nahi Punjab me election hai Wahan CM bananaa hai,▁hai,-0.1565939486026764,neutral,neutral
Nahi Punjab me election hai Wahan CM bananaa hai,</s>,0.0,neutral,neutral
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",<s>,0.0,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",▁Kya,-0.0653637945652008,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",▁video,0.3540589213371277,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",▁h,0.0605040080845356,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",▁bhai,-0.0191603135317564,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",ii,-0.00425178837031126,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",▁,-0.014942220412194729,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",.,-0.014349336735904217,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",▁,0.009472675621509552,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",.,-0.016607442870736122,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",▁,-0.06375055015087128,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",.,0.009968302212655544,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",▁,0.004438359756022692,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",.,0.02375461533665657,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",▁,0.01081161666661501,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",.,0.0033293794840574265,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",▁my,0.07643589377403259,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",▁salute,0.017037048935890198,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",▁to,-0.16984383761882782,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",▁all,0.3391629755496979,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",▁in,0.03672468289732933,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",da,-0.05299697816371918,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",in,-0.0024453820660710335,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",▁soldi,0.015902411192655563,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",ers,0.014358635991811752,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",▁,0.00993443839251995,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",.,-0.03535298630595207,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",▁,-0.020355772227048874,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",.,0.06707445532083511,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",▁,-0.0013831756077706814,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",.,-0.02772022970020771,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",▁,-0.03563672676682472,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",.,0.00406145304441452,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",▁may,-0.009975308552384377,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",▁,-0.01522008702158928,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",allah,-0.1224181279540062,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",▁bless,0.2024289220571518,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",▁them,-0.00040001669549383223,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",▁all,0.1877865344285965,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",▁safety,-0.04721646010875702,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",▁,-0.014339989982545376,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",",",0.02394990064203739,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",▁prosper,0.10372670739889145,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",ity,-0.05574718490242958,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",▁,0.05700576677918434,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",",",-0.05289700999855995,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",▁joy,0.6116625666618347,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",▁and,0.25538766384124756,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",▁happiness,0.3792959451675415,happy,happy
"Kya video h bhaiii.....my salute to all indain soldiers ....may allah bless them all safety,prosperity,joy and happiness",</s>,0.0,happy,happy
: BahriaTown_Lahore_Fraud Prime Minister sahib hamara lia to is waqat tamam idarah aap he hain. Agar LDA jasa idaron na a,<s>,0.0,neutral,neutral
: BahriaTown_Lahore_Fraud Prime Minister sahib hamara lia to is waqat tamam idarah aap he hain. Agar LDA jasa idaron na a,▁:,0.32921236753463745,neutral,neutral
: BahriaTown_Lahore_Fraud Prime Minister sahib hamara lia to is waqat tamam idarah aap he hain. Agar LDA jasa idaron na a,▁Bah,0.4008685350418091,neutral,neutral
: BahriaTown_Lahore_Fraud Prime Minister sahib hamara lia to is waqat tamam idarah aap he hain. Agar LDA jasa idaron na a,ria,0.19089829921722412,neutral,neutral
: BahriaTown_Lahore_Fraud Prime Minister sahib hamara lia to is waqat tamam idarah aap he hain. Agar LDA jasa idaron na a,To,-0.12454061210155487,neutral,neutral
: BahriaTown_Lahore_Fraud Prime Minister sahib hamara lia to is waqat tamam idarah aap he hain. Agar LDA jasa idaron na a,wn,0.07002313435077667,neutral,neutral
: BahriaTown_Lahore_Fraud Prime Minister sahib hamara lia to is waqat tamam idarah aap he hain. Agar LDA jasa idaron na a,_,-0.007021995726972818,neutral,neutral
: BahriaTown_Lahore_Fraud Prime Minister sahib hamara lia to is waqat tamam idarah aap he hain. Agar LDA jasa idaron na a,La,0.09374500811100006,neutral,neutral
: BahriaTown_Lahore_Fraud Prime Minister sahib hamara lia to is waqat tamam idarah aap he hain. Agar LDA jasa idaron na a,hore,0.004819568712264299,neutral,neutral
: BahriaTown_Lahore_Fraud Prime Minister sahib hamara lia to is waqat tamam idarah aap he hain. Agar LDA jasa idaron na a,_,0.09872306138277054,neutral,neutral
: BahriaTown_Lahore_Fraud Prime Minister sahib hamara lia to is waqat tamam idarah aap he hain. Agar LDA jasa idaron na a,F,0.024572696536779404,neutral,neutral
: BahriaTown_Lahore_Fraud Prime Minister sahib hamara lia to is waqat tamam idarah aap he hain. Agar LDA jasa idaron na a,raud,-0.08435730636119843,neutral,neutral
: BahriaTown_Lahore_Fraud Prime Minister sahib hamara lia to is waqat tamam idarah aap he hain. Agar LDA jasa idaron na a,▁Prime,-0.06503932178020477,neutral,neutral
: BahriaTown_Lahore_Fraud Prime Minister sahib hamara lia to is waqat tamam idarah aap he hain. Agar LDA jasa idaron na a,▁Minister,0.03930654004216194,neutral,neutral
: BahriaTown_Lahore_Fraud Prime Minister sahib hamara lia to is waqat tamam idarah aap he hain. Agar LDA jasa idaron na a,▁sahib,0.08558519184589386,neutral,neutral
: BahriaTown_Lahore_Fraud Prime Minister sahib hamara lia to is waqat tamam idarah aap he hain. Agar LDA jasa idaron na a,▁hamar,0.17876745760440826,neutral,neutral
: BahriaTown_Lahore_Fraud Prime Minister sahib hamara lia to is waqat tamam idarah aap he hain. Agar LDA jasa idaron na a,a,-0.034747470170259476,neutral,neutral
: BahriaTown_Lahore_Fraud Prime Minister sahib hamara lia to is waqat tamam idarah aap he hain. Agar LDA jasa idaron na a,▁lia,0.2178771048784256,neutral,neutral
: BahriaTown_Lahore_Fraud Prime Minister sahib hamara lia to is waqat tamam idarah aap he hain. Agar LDA jasa idaron na a,▁to,-0.08079153299331665,neutral,neutral
: BahriaTown_Lahore_Fraud Prime Minister sahib hamara lia to is waqat tamam idarah aap he hain. Agar LDA jasa idaron na a,▁is,-0.24481810629367828,neutral,neutral
: BahriaTown_Lahore_Fraud Prime Minister sahib hamara lia to is waqat tamam idarah aap he hain. Agar LDA jasa idaron na a,▁wa,0.10478510707616806,neutral,neutral
: BahriaTown_Lahore_Fraud Prime Minister sahib hamara lia to is waqat tamam idarah aap he hain. Agar LDA jasa idaron na a,qat,-0.026945944875478745,neutral,neutral
: BahriaTown_Lahore_Fraud Prime Minister sahib hamara lia to is waqat tamam idarah aap he hain. Agar LDA jasa idaron na a,▁tamam,0.14021092653274536,neutral,neutral
: BahriaTown_Lahore_Fraud Prime Minister sahib hamara lia to is waqat tamam idarah aap he hain. Agar LDA jasa idaron na a,▁i,-0.013586998917162418,neutral,neutral
: BahriaTown_Lahore_Fraud Prime Minister sahib hamara lia to is waqat tamam idarah aap he hain. Agar LDA jasa idaron na a,da,0.21302193403244019,neutral,neutral
