text,label,text_clean
"Yar shebaaz bhai ap logon ka b jawab nai hai,kuton ko bhonkany chor hai on ko otha otha k bhar marain khatam haraam khoron k leye tou kah kuta b bhar nai nikalay ga In Sha Allah even agar ap sari Sindh hakmaat b gira dain tou",anger,"Yar shebaaz bhai ap logon ka b jawab nai hai,kuton ko bhonkany chor hai on ko otha otha k bhar marain khatam haraam khoron k leye tou kah kuta b bhar nai nikalay ga In Sha Allah even agar ap sari Sindh hakmaat b gira dain tou"
Hi frinds.mai ne ye set avt2 aaj hi ka liya hai baqwas phn hai back side b bht bekar hai phn memory aur sim memory ka koi pta ni chalta kaisay mix hoti hain me hazar ka sale kar rha hon Bohat bekar set hai,neutral,Hi frinds.mai ne ye set avt2 aaj hi ka liya hai baqwas phn hai back side b bht bekar hai phn memory aur sim memory ka koi pta ni chalta kaisay mix hoti hain me hazar ka sale kar rha hon Bohat bekar set hai
Ok Sorry G but Apki Udasi Ankhey bhut kuch beyaan kerti hai ho Sakta hai Galt Hun Allah Pak apko sari dukh Dard pareshaniya dur ker De please god sun lo n inki mazboori please god love you,sad,Ok Sorry G but Apki Udasi Ankhey bhut kuch beyaan kerti hai ho Sakta hai Galt Hun Allah Pak apko sari dukh Dard pareshaniya dur ker De please god sun lo n inki mazboori please god love you
Kon hai k behen k lode jisne dislike kiya hai sale pkka badsah or emiway k bhakt honge Thoko like if you agree,anger,Kon hai k behen k lode jisne dislike kiya hai sale pkka badsah or emiway k bhakt honge Thoko like if you agree
"Bhai guru ...apke songs ka koi mukabla nhi...but I must say you should leave t-series ..jaise ki apko bhi pta hai ""metoo"" mai t-series ke main person per bhi allegations lage hai..I know ki ye allegations falls bhi ho skte hai..but ye sach bhi ho skte hai..baki aap smajhdar hai..#gururandhawa",neutral,"Bhai guru ...apke songs ka koi mukabla nhi...but I must say you should leave t-series ..jaise ki apko bhi pta hai ""metoo"" mai t-series ke main person per bhi allegations lage hai..I know ki ye allegations falls bhi ho skte hai..but ye sach bhi ho skte hai..baki aap smajhdar hai..gururandhawa"
"Bhai itna paisa lgaty ho song bnany py plz girl kisi kaam ki daal liya kro,,,agr koi pyari lrki nhi milti to pakistan sy ly ao hmary india mein koi pyari lrki milti nhi jahan dekho gand hai,its truth!,,by the way i'm indian",neutral,"Bhai itna paisa lgaty ho song bnany py plz girl kisi kaam ki daal liya kro,,,agr koi pyari lrki nhi milti to pakistan sy ly ao hmary india mein koi pyari lrki milti nhi jahan dekho gand hai,its truth!,,by the way i'm indian"
agr na kiya hota to kya IMF or asian bank hmko dobara loan dety..? har saal takreeban pak govt billion doller loan ki shakal me wpis karti ha jin sy liya ha,neutral,agr na kiya hota to kya IMF or asian bank hmko dobara loan dety..? har saal takreeban pak govt billion doller loan ki shakal me wpis karti ha jin sy liya ha
# #fan #honey Singh ka kon kon hai like hit here jaldi batao yo yo army,neutral,# fan honey Singh ka kon kon hai like hit here jaldi batao yo yo army
Yr yeh song pyaar Mera puj gya eho jehe mukam te jassi gill ka song hai uske jaise lag rha hai vo bhut hit song Raha tha Jassi ka yeh bhi uske jaise he lag rha ..,neutral,Yr yeh song pyaar Mera puj gya eho jehe mukam te jassi gill ka song hai uske jaise lag rha hai vo bhut hit song Raha tha Jassi ka yeh bhi uske jaise he lag rha ..
I want sale rs mlite condion new. .,neutral,I want sale rs mlite condion new. .
"Also noteworthy how champions of feminism, celebrities, police and Deputy commissioners jinko self promotion ke liye road pe kachra nazar ajat aur video bna ke responsible citzin ka caption laga dete hen rozana are no where to be seen.",neutral,"Also noteworthy how champions of feminism, celebrities, police and Deputy commissioners jinko self promotion ke liye road pe kachra nazar ajat aur video bna ke responsible citzin ka caption laga dete hen rozana are no where to be seen."
": My best friend once said ""Tum Kyu aise road cross karti ho jese road tumhare Abba ki hai ziada shok hai Marne ka?"" Usk",happy,": My best friend once said ""Tum Kyu aise road cross karti ho jese road tumhare Abba ki hai ziada shok hai Marne ka?"" Usk"
Very nice buht kch nhi balke buht zaiyada malomat mai izafa howa Hamara apke is reality tV ke waje sy ThXxx shahzd you did great job,neutral,Very nice buht kch nhi balke buht zaiyada malomat mai izafa howa Hamara apke is reality tV ke waje sy ThXxx shahzd you did great job
"Bloody civilians Shaheedon ko bhi ""Salam""ker diya kerain. Hamara kia qasoor hai",anger,"Bloody civilians Shaheedon ko bhi ""Salam""ker diya kerain. Hamara kia qasoor hai"
Jis tarha Sindh Ka Provincial Budget Bilawal or Zardari ky fake accounts mein jata hai??,anger,Jis tarha Sindh Ka Provincial Budget Bilawal or Zardari ky fake accounts mein jata hai??
You are right qismat badalti hai har Kisi ki,neutral,You are right qismat badalti hai har Kisi ki
I'm ur biggest fan guru sir.....bt is song me wo bat nii h jo apke all songs me h sooo....I Don't like this song...,neutral,I'm ur biggest fan guru sir.....bt is song me wo bat nii h jo apke all songs me h sooo....I Don't like this song...
Kuch SAHi se explain kiya hai kabhi is ne. Kamal hai bhai.. Aap bhi ky expect karte ho,surprise,Kuch SAHi se explain kiya hai kabhi is ne. Kamal hai bhai.. Aap bhi ky expect karte ho
Bhai agar kisi bhai k pass sp0 ka board ya dead set ho to plz par rabta krain mujhay arjent chahiye..,neutral,Bhai agar kisi bhai k pass sp0 ka board ya dead set ho to plz par rabta krain mujhay arjent chahiye..
"Site open ho Rahi hai,but tickets book ni ho Rahi hai",neutral,"Site open ho Rahi hai,but tickets book ni ho Rahi hai"
My YouTube channel sub..... Please and mere ko Tik tok par follows Karo PLZ friends,neutral,My YouTube channel sub..... Please and mere ko Tik tok par follows Karo PLZ friends
great video kuch cheezay banti hi tabhai ke liye.,happy,great video kuch cheezay banti hi tabhai ke liye.
Bahi make a video on jheel saif ul maluk plz bahi I want replie,neutral,Bahi make a video on jheel saif ul maluk plz bahi I want replie
"Bilkul right hai,,",neutral,"Bilkul right hai,,"
Bot achay video hen I like this channel,happy,Bot achay video hen I like this channel
Guru I'm your biggest fan I'm sonal guru randhawa ward best sigar I'm so happy for you I'm your biggest fan duneya mare jitana peyar pase koe nahe karsakta I love you guru me apki liyi Jan bhi dai Sakti hu guru I'm allwes seaport for you I love you guru please call me,happy,Guru I'm your biggest fan I'm sonal guru randhawa ward best sigar I'm so happy for you I'm your biggest fan duneya mare jitana peyar pase koe nahe karsakta I love you guru me apki liyi Jan bhi dai Sakti hu guru I'm allwes seaport for you I love you guru please call me
": ""Main aur larkon jaisa nahi hoon, main aik different larka hoon who cares for you. No point in being here in a social setti",neutral,": ""Main aur larkon jaisa nahi hoon, main aik different larka hoon who cares for you. No point in being here in a social setti"
Make video on annabella doll please bhai jwb toh do plz,neutral,Make video on annabella doll please bhai jwb toh do plz
Baap se mili virasat mein politics varna ye bhi kahin hazar ki naukari dundte hote.,neutral,Baap se mili virasat mein politics varna ye bhi kahin hazar ki naukari dundte hote.
Coorna end,neutral,Coorna end
Aur pvt channels ko bohat taqleef ho rehi hai,anger,Aur pvt channels ko bohat taqleef ho rehi hai
waiting for mudda garam hai,happy,waiting for mudda garam hai
I want to sell my qmobile . Full Warrenty (warranty start from May7)= Agar Kisi Ko Lena Hoto contactKarain Only For Karachi : {09) Rs. /= only,neutral,I want to sell my qmobile . Full Warrenty (warranty start from May7)= Agar Kisi Ko Lena Hoto contactKarain Only For Karachi : {09) Rs. /= only
True yaar. Ajeeb tamasha lgya howa hai,anger,True yaar. Ajeeb tamasha lgya howa hai
U r my fev singer guru sir bt ye song zyada nhi acha lga,neutral,U r my fev singer guru sir bt ye song zyada nhi acha lga
": Bechare pakistani, nasamajh log. Ye v pakistani army ne krwaya hoga,sirf chehre en logo ka hai. sir, you a",neutral,": Bechare pakistani, nasamajh log. Ye v pakistani army ne krwaya hoga,sirf chehre en logo ka hai. sir, you a"
Dekhiye kaise machi hai tabahi lockdown and Corona virus se! #Corona #Lockdown3 #India #ramadankareem #COVID9 #Islamophobia_In_India #PMDoesNotCare #IndiaFightsCoronavirus #MigrantsOnTheRoad #ShramikSpecialTrain #Plandemic #Palghar #Pakistan,neutral,Dekhiye kaise machi hai tabahi lockdown and Corona virus se! Corona Lockdown3 India ramadankareem COVID9 Islamophobia_In_India PMDoesNotCare IndiaFightsCoronavirus MigrantsOnTheRoad ShramikSpecialTrain Plandemic Palghar Pakistan
Dadihal kay kisi banday ki family par hath dalna asan nhi hy is elected hakomat kay liyay.,sad,Dadihal kay kisi banday ki family par hath dalna asan nhi hy is elected hakomat kay liyay.
Sir please is vedio ko English ma bnayein...taka sari dunya isko dekhae...9/11 was an inside job..this vedio prooves it,neutral,Sir please is vedio ko English ma bnayein...taka sari dunya isko dekhae...9/11 was an inside job..this vedio prooves it
Mai aaj phle comment krunga yo yo ka video h n...superbbbbbbbbb,happy,Mai aaj phle comment krunga yo yo ka video h n...superbbbbbbbbb
: Kon kon chahta hai ki sana live aye.. Kitna time ho gaya hai ek baar to ana chahiye yr kal Mv bhi release hone vala ha,neutral,: Kon kon chahta hai ki sana live aye.. Kitna time ho gaya hai ek baar to ana chahiye yr kal Mv bhi release hone vala ha
Sher vapis aa gaya..an firse music industry ka revolution hoga ...hit like if u agree,happy,Sher vapis aa gaya..an firse music industry ka revolution hoga ...hit like if u agree
"#PMModi says 'Local ko vocal Karna hai'. Why was % Foreign Direct Investment imposed by his govt on different sectors designed to destroy our local economies? Also, few minutes back he claimed, policies implemented by his govt have yielded wonderful results. Doublestandards?",anger,"PMModi says 'Local ko vocal Karna hai'. Why was % Foreign Direct Investment imposed by his govt on different sectors designed to destroy our local economies? Also, few minutes back he claimed, policies implemented by his govt have yielded wonderful results. Doublestandards?"
Asalam o alaikum sir Mera tweet to mushkil Hai ap prhen but ek request Hai Hai k d r Abdul qadeer ko musher e science o technology lga den,neutral,Asalam o alaikum sir Mera tweet to mushkil Hai ap prhen but ek request Hai Hai k d r Abdul qadeer ko musher e science o technology lga den
Ooo bugti kanjar ...zana ki aulad tu hy..... Pak Army Zindaabad,anger,Ooo bugti kanjar ...zana ki aulad tu hy..... Pak Army Zindaabad
"Unity nhi hai yaha loog bjp aur congress mai bante hue hain aur usi pr ladte rehte hai , is politics k peche pde hue hain aur apne culture pr kbi deyan nhi deya. Kashmir aur ladakh k loog b isi jgah rehte hain pr phir b un logo ne apna culture kbi khtm nhi hone deya .",neutral,"Unity nhi hai yaha loog bjp aur congress mai bante hue hain aur usi pr ladte rehte hai , is politics k peche pde hue hain aur apne culture pr kbi deyan nhi deya. Kashmir aur ladakh k loog b isi jgah rehte hain pr phir b un logo ne apna culture kbi khtm nhi hone deya ."
Namazi jan bahaq nahi shaheed huay kuch to khuda ka khof kar lo,anger,Namazi jan bahaq nahi shaheed huay kuch to khuda ka khof kar lo
Ya like always kaise koe ek hi type ka gaana bna sakta hai aur people like their song. So annoying.,anger,Ya like always kaise koe ek hi type ka gaana bna sakta hai aur people like their song. So annoying.
aisi harkto pe acc dead ni hona tou kya hona,neutral,aisi harkto pe acc dead ni hona tou kya hona
ye inka khuwab hai balochistan ab bohut behtar hai agr Pak army operation na karti to ye iran aur india balochistan ko tor dete . abhi border ke qareeb operation chal raha hai aur acha khaase BLA aur baqi dehshatgard mare ja chuke hai.,neutral,ye inka khuwab hai balochistan ab bohut behtar hai agr Pak army operation na karti to ye iran aur india balochistan ko tor dete . abhi border ke qareeb operation chal raha hai aur acha khaase BLA aur baqi dehshatgard mare ja chuke hai.
Aaj package ka hai sirf. Lockdown will be decided on may,neutral,Aaj package ka hai sirf. Lockdown will be decided on may
YouTube par kush viedeo real nahi hot I Kiya ap no hot I hai aur mera channel ortan channel real hai please like subscribe,neutral,YouTube par kush viedeo real nahi hot I Kiya ap no hot I hai aur mera channel ortan channel real hai please like subscribe
Isi Malik Riaz k liay kaam nai krti bal'ky Pakistan k liay Kam krti hai Malik Riaz hota kn hai isi sy kaam krwany Wala,neutral,Isi Malik Riaz k liay kaam nai krti bal'ky Pakistan k liay Kam krti hai Malik Riaz hota kn hai isi sy kaam krwany Wala
Sure jo civilian Doctor Corona ki jang main faut hoo jayee Kiya us ussay SHAHEED Kahna chaheiya k nai?,neutral,Sure jo civilian Doctor Corona ki jang main faut hoo jayee Kiya us ussay SHAHEED Kahna chaheiya k nai?
: PMLN k Log khud Qadianio k TV channels per interview deta hai aur ilzam Imran khan per laga dia jata hai #Expose_Qad,anger,: PMLN k Log khud Qadianio k TV channels per interview deta hai aur ilzam Imran khan per laga dia jata hai Expose_Qad
This is Ram-Rajya !!! Police hai to marenge hi !!! LOCKDOWN is only to starve you in your House or make to Poorer !!!,anger,This is Ram-Rajya !!! Police hai to marenge hi !!! LOCKDOWN is only to starve you in your House or make to Poorer !!!
Real love jo parents karte hai mummy's ko credit hamesha sab dete hai papa log ko kam milta hai,neutral,Real love jo parents karte hai mummy's ko credit hamesha sab dete hai papa log ko kam milta hai
Sardar ji singing aapki aaggg hai bilkul love the way of singing ... Hit like if u agree,happy,Sardar ji singing aapki aaggg hai bilkul love the way of singing ... Hit like if u agree
Channels ko baichny ki zarort hi kia hai.. Ajkal social media ko dor hai. YouTube per apna channel bnain aur let the game begin. Ab tv ka daur khatm ho gea hai. Mobile ka dor aa gea hai. Bachy bhi cartoon Mobiles per hi dekhty hain... Its a sincere Mashwara from my side .. that's all I have,neutral,Channels ko baichny ki zarort hi kia hai.. Ajkal social media ko dor hai. YouTube per apna channel bnain aur let the game begin. Ab tv ka daur khatm ho gea hai. Mobile ka dor aa gea hai. Bachy bhi cartoon Mobiles per hi dekhty hain... Its a sincere Mashwara from my side .. that's all I have
"Now that tens of Lacs are back in their obscure villages of uncharted identity they realize .. How .. "" Haste makes Waste"" "" ...na ghar ka na ghat Ka'' etc etc &amp;&amp; why our pint-sized Politicians once again demonstrated their mediocrity??",anger,"Now that tens of Lacs are back in their obscure villages of uncharted identity they realize .. How .. "" Haste makes Waste"" "" ...na ghar ka na ghat Ka'' etc etc &amp;&amp; why our pint-sized Politicians once again demonstrated their mediocrity??"
